Levy,Manufacturer,Model,Prod. year,Leather interior,Engine volume,Mileage,Cylinders,Doors,Color,Airbags,Wheel__Right-hand drive,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear_box_type_Automatic,Gear_box_type_Manual,Gear_box_type_Tiptronic,Gear_box_type_Variator,fuel_type__CNG,fuel_type__Diesel,fuel_type__Hybrid,fuel_type__Hydrogen,fuel_type__LPG,fuel_type__Petrol,fuel_type__Plug-in Hybrid,category__Coupe,category__Goods wagon,category__Hatchback,category__Jeep,category__Limousine,category__Microbus,category__Minivan,category__Pickup,category__Sedan,category__Universal
707,HYUNDAI,Tucson,2011,1,2.0,171340,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
574,HONDA,Insight,2010,1,1.3,187312,4.0,2,Blue,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
584,TOYOTA,Corolla,2014,1,1.8,85500,4.0,2,Red,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FIAT,500,2016,0,1.6,43000,4.0,1,Black,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
586,LEXUS,CT 200h,2012,1,1.8,208000,4.0,2,Carnelian red,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1514,LEXUS,GX 470,2011,1,4.6,202048,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FORD,Escape,2001,1,3.0,175430,6.0,2,Black,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1646,LEXUS,GX 460,2015,1,4.6,102907,8.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
749,HYUNDAI,Sonata SPORT,2014,0,2.4,92000,4.0,2,Grey,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1850,MERCEDES-BENZ,E 350,2008,1,3.5,494317,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,HYUNDAI,H1,2014,1,2.5,115474,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,HONDA,FIT,2014,1,1.5,76525,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
639,HYUNDAI,Sonata,2014,1,2.0,319850,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
475,FIAT,500 s,2012,1,1.4,110000,4.0,1,Black,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
753,HYUNDAI,Sonata,2012,1,2.4,289920,4.0,2,Red,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2005,0,1.3,0,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
779,TOYOTA,RAV 4,2013,0,2.5,52000,4.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
915,BMW,X5,2014,1,3.0,110715,6.0,2,White,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,NISSAN,Teana,2003,0,2.3,201000,6.0,2,White,6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1816,MAZDA,Mazda 6,2014,1,2.2,136000,4.0,2,Black,8,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,OPEL,Vectra,1997,0,2.0,0,4.0,2,Blue,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
586,MERCEDES-BENZ,C 250,2012,1,1.8,136000,4.0,2,Grey,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,KIA,Optima,2014,1,2.4,21000,6.0,2,White,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,MITSUBISHI,Outlander,2020,1,2.4,0,4.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1288,KIA,Sportage,2007,1,2.0,51264,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
645,TOYOTA,Prius,2011,1,1.8,230939,4.0,2,Blue,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,CHEVROLET,Orlando,2013,1,2.0,121042,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,HYUNDAI,Santa FE,2017,1,2.0,101633,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1104,BMW,X5,2015,1,3.0,201056,6.0,2,Black,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
586,TOYOTA,Prius,2012,0,1.8,150400,4.0,2,White,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
574,HONDA,Insight,2010,1,1.3,210758,4.0,2,Silver,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,VOLKSWAGEN,CC,2010,1,2.0,0,4.0,2,White,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
891,HYUNDAI,Santa FE,2016,1,2.0,128994,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,INFINITI,FX35,2004,1,3.5,225600,6.0,2,Grey,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
289,FORD,Escape,2008,1,0.4,209843,4.0,2,Grey,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,LEXUS,CT 200h,2012,1,1.8,142394,4.0,2,White,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528,HYUNDAI,Accent,2014,1,1.6,143000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Sonata,2014,1,2.0,565573,4.0,2,Orange,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,C 180,2001,0,2.0,307651,4.0,2,Blue,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
607,TOYOTA,Camry,2019,1,2.5,39552,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
394,TOYOTA,Camry,2014,1,2.5,109798,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836,HYUNDAI,Genesis,2010,1,2.0,100000,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,MITSUBISHI,Colt,2008,0,1.3,64862,4.0,2,Blue,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1017,HONDA,Civic,2017,1,2.0,48291,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,ML 500,2005,1,5.0,168520,8.0,2,Brown,12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1017,HYUNDAI,Sonata,2017,1,2.0,13941,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
502,TOYOTA,Aqua,2013,1,1.5,49000,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
790,CHEVROLET,Lacetti,2009,1,1.6,38254,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,VOLKSWAGEN,Golf,2011,0,2.5,105000,5.0,2,Black,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
585,MERCEDES-BENZ,C 250,2013,1,1.8,121712,4.0,2,White,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,NISSAN,Pathfinder,2006,1,4.0,188200,6.0,2,Silver,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Prius C,2012,1,1.5,254400,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,TOYOTA,Aqua,2015,1,1.5,29000,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
501,MINI,Cooper F-56,2014,1,1.5,86234,3.0,1,Black,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
394,TOYOTA,Camry,2014,1,2.5,203200,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,Vito,2006,0,2.2,200000,6.0,1,Grey,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
586,TOYOTA,Prius,2012,1,1.8,0,4.0,2,Black,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TOYOTA,Prius,2008,0,1.5,150000,4.0,2,Black,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TOYOTA,Aqua S,2013,0,1.5,149000,4.0,2,Blue,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,OPEL,Astra,2008,0,1.7,200000,4.0,2,Black,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
639,FORD,Focus ST,2014,1,2.0,62418,4.0,2,Yellow,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,TOYOTA,Camry se,2013,1,2.5,145000,4.0,2,Grey,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
640,SSANGYONG,REXTON,2013,1,2.0,153641,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,NISSAN,Tiida,2009,0,1.5,95000,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,DAIHATSU,Sirion,2002,0,1.2,25000,4.0,2,Green,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
687,HYUNDAI,Elantra,2010,1,1.6,71202,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
790,CHEVROLET,Cruze,2009,1,1.6,149692,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1399,LEXUS,RX 450,2010,1,3.5,167222,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
271,TOYOTA,Prius C,2014,0,1.5,64000,4.0,2,White,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,BMW,530,2004,1,3.0,0,6.0,2,Black,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
765,HYUNDAI,Santa FE,2015,1,2.0,147808,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Prius C Navigation,2013,0,1.5,87000,4.0,2,Grey,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,MERCEDES-BENZ,CLK 200 kompresor,1999,1,2.0,254000,4.0,2,Silver,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1091,HYUNDAI,H1,2016,1,2.5,124708,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
642,FORD,C-MAX SE,2012,1,2.0,11593,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,BMW,328,1998,0,2.8,123000,6.0,2,Blue,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FORD,Transit,2004,0,2.0,132000,4.0,2,Silver,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
639,HYUNDAI,Sonata,2014,1,2.0,78000,4.0,2,Red,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2001,0,1.3,169300,4.0,2,Sky blue,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,VOLKSWAGEN,Jetta TDI,2012,1,2.0,52960,4.0,2,Red,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731,CHEVROLET,Malibu,2019,1,1.3,1878,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
934,MAZDA,CX-5,2015,1,2.5,48000,4.0,2,Grey,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
642,HYUNDAI,Tucson,2012,1,2.0,162300,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FORD,Fusion,2012,1,2.0,272000,4.0,2,White,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1528,TOYOTA,Camry,2007,1,2.4,204000,4.0,2,Black,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1282,CHEVROLET,Captiva,2007,1,2.0,75574,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,HYUNDAI,Elantra,2017,1,2.0,66000,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1051,HYUNDAI,Grandeur,2016,1,2.4,160000,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
394,TOYOTA,Camry,2014,1,2.5,102397,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,HYUNDAI,H1,2010,1,2.5,45780,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
603,LEXUS,RX 450,2015,1,3.5,143619,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1624,TOYOTA,Highlander,2009,1,3.5,297378,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1811,LEXUS,GX 460,2010,1,4.6,155821,8.0,2,Black,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1850,MERCEDES-BENZ,E 350,2008,1,3.5,122874,6.0,2,Black,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2005,0,1.3,0,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1211,BMW,328 i,2010,1,3.0,94000,6.0,2,Sky blue,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
761,TOYOTA,Prius,2010,1,1.8,408997,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,CHEVROLET,Camaro RS,2010,0,3.6,100000,6.0,1,Black,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,HONDA,Fred HIBRIDI,2012,0,1.5,195000,4.0,2,Black,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,CHRYSLER,PT Cruiser pt cruiser,2003,0,2.0,175000,4.0,2,Black,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,VOLKSWAGEN,Passat,1999,0,1.8,0,4.0,2,Black,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
586,CHEVROLET,Sonic,2012,0,1.8,130000,4.0,2,Orange,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
879,HYUNDAI,Tucson,2019,1,1.6,13000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Camry,2012,0,2.5,102000,4.0,2,White,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2004,0,1.5,172000,4.0,2,Grey,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,VOLKSWAGEN,Golf,2002,1,1.8,200000,4.0,1,Black,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
765,HYUNDAI,Tucson,2015,1,2.0,66000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562,CHEVROLET,Cruze,2015,1,1.4,91200,4.0,2,Black,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2013,0,1.5,110325,4.0,2,Grey,12,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
707,SSANGYONG,Actyon,2011,1,2.0,181000,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
456,TOYOTA,Camry SE HIBRYD,2015,1,2.5,40899,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1017,MERCEDES-BENZ,E 300,2017,1,2.0,26802,4.0,2,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FORD,Transit,2011,0,1.3,148000,4.0,2,White,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,VOLVO,960,1995,1,2.5,253442,6.0,2,White,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2010,0,1.3,139000,4.0,2,Black,6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,SUBARU,B9 Tribeca,2008,1,3.6,300000,6.0,2,Brown,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
702,KIA,RIO,2009,0,1.4,147600,4.0,2,Silver,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
779,TOYOTA,Camry,2013,1,2.5,232032,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
781,CHEVROLET,Cruze,2018,0,1.4,15333,4.0,2,White,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
642,CHEVROLET,Orlando,2012,1,2.0,156834,4.0,2,Golden,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1586,KIA,Sorento,2007,1,2.5,72872,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,HYUNDAI,Elantra,2018,1,1.6,52000,4.0,2,Red,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
765,HYUNDAI,Santa FE,2015,1,2.0,81142,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765,HYUNDAI,Sonata,2015,1,2.0,339603,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Santa FE,2014,1,2.0,91018,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
831,SSANGYONG,Actyon,2017,1,1.6,27067,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1055,LEXUS,RX 450,2013,1,3.5,361603,6.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1438,OPEL,Combo,2003,0,1.7,152000,4.0,2,Grey,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,HONDA,FIT,2010,0,1.3,10000,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,FORD,Transit Connect,2004,0,1.8,235000,4.0,2,White,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,OPEL,Zafira,2001,0,2.2,72000,4.0,2,White,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1172,LEXUS,RX 450,2011,1,3.5,101816,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,LAND ROVER,Range Rover,2016,1,3.0,84110,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211,MERCEDES-BENZ,C 300,2010,1,3.0,202914,6.0,2,Grey,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
609,HONDA,FIT,2016,1,1.3,109839,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1185,TOYOTA,Camry,2009,0,2.5,130000,4.0,2,Red,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,TOYOTA,Camry,2014,0,2.5,75419,4.0,2,White,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
586,TOYOTA,Prius,2012,0,1.8,180000,4.0,2,White,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
765,HYUNDAI,Santa FE,2015,1,2.0,50031,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
751,HYUNDAI,Sonata,2013,1,2.4,0,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1091,HYUNDAI,H1,2016,1,2.5,51831,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,TOYOTA,Aqua,2015,1,1.5,69000,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
891,HYUNDAI,Santa FE,2016,1,2.0,50079,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
777,HYUNDAI,H1,2014,1,2.5,132023,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1935,LEXUS,GX 460,2016,1,4.6,155976,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1211,BMW,X6,2010,1,3.0,171000,6.0,2,Black,16,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1288,CHEVROLET,Captiva,2007,1,2.0,51258,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
891,AUDI,Q3,2016,1,2.0,74184,4.0,2,Grey,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1091,HYUNDAI,H1,2016,1,2.5,113293,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
777,HYUNDAI,H1,2014,1,2.5,151854,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1408,FORD,Transit,2007,0,2.2,175000,4.0,2,White,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1236,HONDA,FIT,2011,0,1.3,158000,4.0,2,White,8,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TOYOTA,Camry,2010,1,1.8,180000,4.0,2,Black,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,TOYOTA,Camry,2013,1,2.5,190549,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
891,HYUNDAI,Santa FE,2016,1,2.0,113120,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Prius C,2012,0,1.5,120000,4.0,2,Grey,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
